	healthy	nbl
0	0.09877065745667729	0.9081557309623997
1	0.08801778065809578	0.9255843910457896
2	0.9283794539336124	0.4449535628122893
3	0.23551624337422072	0.8869365867813356
4	0.8956253755076199	0.0943188442817573
5	0.0965208329055198	0.9699463926127878
6	0.13755410631807719	0.9060848572288053
7	0.10585163583828017	0.7288700260678197
8	0.3094009991836609	0.9415010718136346
9	0.2038478264291688	0.9700405125386055
10	0.44482579626183644	0.9795530120191855
11	0.04397633390424023	0.5747561114936026
12	0.0022537690157861806	0.8801619240285079
13	0.1183164210366735	0.9630584436570987
14	0.10704909483227194	0.9115707237443511
15	0.05991556860649847	0.9667751252314848
16	0.07866628033472076	0.951981931967048
17	0.20061033765920905	0.9598861344998809
18	0.056230534711046214	0.973937196717846
19	0.03926402731188978	0.7949489031650127
20	0.02865545915270334	0.9165488331699416
21	0.06728608216137419	0.9062085056600495
22	0.08665850172535923	0.9293122961442957
23	0.145128981670367	0.9851818600632555
24	0.11500207229941745	0.9117113131164083
25	0.0037282859790298754	0.9316414485311871
26	0.034207450520739396	0.8884163584900732
27	0.0889414092955793	0.9729895826535655
28	0.002003941182221702	0.8871114924215453
29	0.23756391367110657	0.9235970185642035
30	0.3547015272818776	0.9438637196531092
31	0.06590583479966637	0.9759618094922582
32	0.1899540693776544	0.969381527327385
33	0.10254468910914241	0.947208267143325
34	0.004040175716041583	0.8784163258039939
35	0.04318377454943027	0.9266658641152249
36	0.18084776842624423	0.976292349055524
37	0.09175433191606154	0.9816156422286989
38	0.2284452420130309	0.9757423242855812
39	0.1866725398653173	0.9515545345222584
40	0.08709836249120272	0.9149784703602409
41	0.04776541638345817	0.9007304597438701
42	0.00866001263158913	0.08350423323625696
43	0.6243603253746233	0.973284231846137
44	0.17104816514672655	0.011468531712202273
45	0.9613996064516319	0.07821397648160569
46	0.7452501245751949	0.9461904614831315
47	0.12486184617017472	0.9415719713481244
48	0.3845733736477031	0.9802874945890101
49	0.18129782642965972	0.9796394759243031
50	0.11898572069293666	0.9706494811526792
51	0.07372797844353872	0.9240043231872669
52	0.005864121434503107	0.7792446408206181
53	0.7133829447904284	0.95350697390774
54	0.004241101674215362	0.867344581732841
55	0.01035694681628622	0.9217996329160105
56	0.9238750450591326	0.01893891473767608
57	0.19649306295968616	0.980445226446039
58	0.48961236693289495	0.9636323025304068
59	0.041455050331476076	0.9417550318448025
60	0.05999150738452469	0.9596668801089248
61	0.7319967347195299	0.027229602767574867
62	0.9519948429381033	0.06148663848091943
63	0.8928743523987671	0.07996230933470494
64	0.001706957795861702	0.16201605057365656
65	0.005227698477593078	0.9515941991790561
66	0.035200272551472865	0.9014869308586292
67	0.1766109707035059	0.9025806704775251
68	0.03775832799413351	0.8472958661341696
69	0.3796944008795582	0.9598279067356068
70	0.18491581426420958	0.9613828607114516
71	0.0736735924606153	0.9345208920668682
72	0.016529515062108865	0.8743754347312427
73	0.9556941909541493	0.6455540192378053
74	0.11415309404249253	0.8812352222284913
75	0.012353445958139909	0.41732019008910715
76	0.9147770209364278	0.12849380580974232
77	0.0038106782624667793	0.857201505930083
78	0.789579345469743	0.01980518148694731
79	0.9195613508656669	0.08394668062453108
80	0.26069482755061374	0.9268917692618582
81	0.20637619574467322	0.9540224889691268
82	0.02459369058614093	0.9663077279790547
83	0.2485505292575472	0.8995394969509459
84	0.9313503697233146	0.048348288033786345
85	0.002656410444576692	0.8762908131785376
86	0.9249251669230355	0.10900754470156064
87	0.4875094709479601	0.01063122340113658
88	0.8595268670885471	0.10330846928003025
89	0.7631237774228405	0.03824299191848074
90	0.8647648504643299	0.12859719041943113
91	0.041173133388537606	0.8709779880120306
92	0.01757184306121467	0.8873308668795199
93	0.17908665524615597	0.956553272102999
94	0.41544518738976344	0.970969204585525
95	0.8626067707345572	0.9798191223055184
96	0.43399793321778013	0.016242389434649944
97	0.6181011111754676	0.9616030348242838
98	0.14520306190076585	0.9618347784595148
99	0.05655153500878859	0.9633575254937587
100	0.9218002729856039	0.05198642448579532
101	0.09649404378321413	0.900045052551779
102	0.11572753152812942	0.8481086182432411
103	0.10025613447381643	0.8222997342124928
104	0.1400726376088337	0.9307310770701291
105	0.0030470998105397167	0.9480724307210336
106	0.8473851441465596	0.08607770575495588
107	0.5930415121715399	0.040257374671731294
108	0.09825502844274095	0.9669912579292336
109	0.04699597799903364	0.9588136860257159
110	0.40215412598246714	0.9663458206438238
111	0.044488161643041084	0.6168736943380524
112	0.12027923706171231	0.9824685005661744
113	0.07601219891142473	0.8677473960350061
114	0.300416305944542	0.894501158134693
115	0.9301597362711694	0.10705247600908213
116	0.44362327450427225	0.9792259507695418
117	0.3972104448349798	0.951206117977465
118	0.10159503664560927	0.9534419378158112
119	0.9401109621350324	0.42628841753111785
120	0.022667178669733213	0.9406505499040851
121	0.08305655782673169	0.9809549442563935
122	0.09214328343362763	0.9709329150898214
123	0.7671399506217551	0.023345762053085688
124	0.9140599463730973	0.02676979665874782
125	0.01102092256168285	0.8655151435606935
126	0.008055838993575187	0.8910560356480711
127	0.8064168746810718	0.10958992462380876
128	0.07735262306679398	0.5048052454889169
129	0.01667479636539157	0.9496206369271702
130	0.09166618173444907	0.9518795927485277
131	0.23781651106053361	0.9790842333682199
132	0.16634198701672406	0.9800766834146962
133	0.307149279794987	0.9771027759621274
134	0.19906988549706586	0.9753280556306368
135	0.8617502838758023	0.014096668776812307
136	0.9564093747117907	0.08464221899178603
137	0.2268489087767009	0.9713999681141156
138	0.5530996409770033	0.9469325604412873
139	0.16433875714046928	0.9717046471664829
140	0.5372365019248212	0.9729063251734658
141	0.06470925076114155	0.9648199078330266
142	0.12448516368295423	0.9789196279381824
143	0.878188993763622	0.06628710039963685
144	0.5539190084153915	0.9725971289976191
145	0.35963532161028905	0.9802571172548122
146	0.3813968008348107	0.9794304465164078
147	0.935681227218173	0.027725260983219376
148	0.07710787316424922	0.9059038484465233
149	0.1410513572624684	0.9587331344193477
150	0.3129584358739322	0.9617929798838065
151	0.3143424101672017	0.9608944798367014
152	0.5831643245399549	0.026596066585152456
153	0.17418279539431772	0.9081249446239132
154	0.0025196125627108394	0.16105351167889032
155	0.009024507963057945	0.06087083742907723
156	0.07120308592313311	0.8843818544871506
157	0.19104874979644268	0.9496654347312948
158	0.18316975108682715	0.9561818789613672
159	0.033727409075875785	0.35771430564792484
160	0.11260306608760347	0.9272604833882022
161	0.0641850669524064	0.9789279199469034
162	0.34254535268725145	0.9646572322829617
163	0.4375113371555797	0.9663263491695945
164	0.7594929695169108	0.9804030226111321
165	0.15830730883403968	0.8878603641695921
166	0.12601036624778972	0.8629916705005578
167	0.19168180762765918	0.9610747570909738
168	0.08741647978048651	0.9422498451447969
169	0.15486688758157066	0.9913908551401166
170	0.7236234466189281	0.03185451017886369
171	0.8553221766374997	0.556721608961608
172	0.41439869783818173	0.024096668670277377
173	0.9457726307258567	0.34142054542138683
174	0.19098597548716634	0.9499824122883992
175	0.3375361448065824	0.9837898020559654
176	0.32831026916820333	0.9816338145826123
177	0.07659008530270865	0.9641244694812378
178	0.034597799612926756	0.9337649459738019
179	0.0020003831777579526	0.8807442953497024
180	0.09905360197961939	0.951128755712453
181	0.7126740708575964	0.12151902769749233
182	0.28913125396398326	0.9746736893362326
183	0.003581539403588994	0.8880649680168629
184	0.9162671999323865	0.07716206710245076
185	0.04443255988672517	0.9514712157441371
186	0.19140263968621116	0.9291764022458241
187	0.09040563426566421	0.8880212057415234
188	0.07398226697041409	0.9396294877702127
189	0.0879335498448876	0.9070278971624233
190	0.8922385562058577	0.09264985542621525
191	0.7318926544197562	0.9746169895064069
192	0.23438924291495908	0.9816612983240117
193	0.015695865759061026	0.8410077954410072
194	0.0034061328744419035	0.7149376793800287
195	0.2630957072712224	0.9661703431788323
196	0.23143912277395431	0.9787696656157834
197	0.1505401324929705	0.966900083033257
198	0.16042338264628142	0.9621573703836088
199	0.08479208442394967	0.9607438659541035
200	0.09461239707787694	0.9233065734553694
201	0.08145856023782232	0.959799141269401
202	0.0974297639443633	0.9503375494065749
203	0.08314126796453304	0.9083195745663087
204	0.004897124735710259	0.8305243181548881
205	0.020158092003596213	0.8670854737496057
206	0.005504881057879765	0.9495551758723672
207	0.5509811155910175	0.9755462846501501
208	0.059903940625788445	0.9770093745868951
209	0.14209798735563578	0.9850282215214445
210	0.02789135537978638	0.8213293384992996
211	0.004024218867894663	0.9402631289945543
212	0.9279618173720295	0.07669611155837233
213	0.008159418427037728	0.8412713775043312
214	0.005141513059903345	0.930305043781294
215	0.0031937538801086085	0.11927816927423274
216	0.05109022118020338	0.9179883555500288
217	0.6940222520926416	0.9683569557935404
218	0.10851943926823034	0.9248414947978508
219	0.7708102940375536	0.9511965808595229
220	0.2794910131557167	0.9718371591593364
221	0.224243844441292	0.8751696424932243
222	0.8997080867331405	0.037263962583165666
223	0.6585011645726029	0.972276208117288
224	0.1331998083854108	0.9663554111848397
225	0.011125745348808854	0.9167649723372386
226	0.02129313076407581	0.9790202319369963
227	0.15239053571588138	0.9559747838503035
228	0.138642583736634	0.9309177543707304
229	0.1526232615370199	0.883051105502873
230	0.26069550842803085	0.9739911305563078
231	0.33451919499100896	0.9158930072824888
232	0.0036906779286643614	0.9209480199826863
233	0.9339953015279795	0.09205668927980883
234	0.9718212476536284	0.36095621026916613
235	0.22742242944503185	0.9760242626728599
236	0.3888157618371322	0.9837940860410893
237	0.48466166723668136	0.9548939619144351
238	0.026302353791793465	0.9742227796455335
239	0.03143036682740081	0.8906257056292189
240	0.9285022371382659	0.12194021303036832
241	0.16031346400180022	0.9730869189273619
242	0.07474002785464266	0.9773881243561399
243	0.061595893576875525	0.9742341066865875
244	0.12527452681093643	0.9691699304496217
245	0.17133057374504612	0.9750267719719108
246	0.273032404045293	0.973671958662819
247	0.7652925982990078	0.03358160390377546
248	0.002633922095451104	0.7727985674326345
249	0.01408217362879595	0.8119366866951124
250	0.22268673544554046	0.9388126455199318
251	0.544955904801332	0.9557770663072304
252	0.006165305765174872	0.11894576032217759
253	0.050005999797488744	0.8864632795935682
254	0.1989893463319141	0.9372188724674684
255	0.31044518433994095	0.9486446981051994
256	0.11540245075262745	0.9916571104500362
257	0.015580224875619067	0.8995694624747913
258	0.768988759220236	0.9681919328247928
259	0.7481441655638721	0.9671433226034968
260	0.33668109123544715	0.9816339513139001
261	0.27317205144110024	0.9920593516183087
262	0.036202559290992954	0.8981859557161043
263	0.46397143148325914	0.9758401297775392
264	0.21285384774795968	0.953611029296454
265	0.09284514617576238	0.974494784960149
266	0.13403118936728123	0.9798748380376495
267	0.1609363360415578	0.9578525222684778
268	0.116409585373555	0.9439188858259476
269	0.02697109666121028	0.8668069319500997
270	0.4564045137054787	0.9764295725698736
271	0.09228865155783295	0.9188939577403811
272	0.04415239451810461	0.8666691749775082
273	0.6975570766209012	0.9250590329647942
274	0.01386292605947702	0.8286696304574791
275	0.2749818985265528	0.9680938123482237
276	0.8694116490666992	0.04006901118876002
277	0.09927610583651887	0.8659198323104418
278	0.09458198279558715	0.9588329007624676
279	0.0580871141822964	0.949340581138029
280	0.22658914920513298	0.9584103994980072
281	0.1807601663294675	0.923603087883912
282	0.3824182944952131	0.9071398623861036
283	0.2761721282808554	0.9608103227562591
284	0.13087221382348949	0.9719781970977951
285	0.6326370515502574	0.9476860943507399
286	0.11598708772016877	0.9708824789601895
287	0.1115047629531215	0.9462044007736025
288	0.6157830957346044	0.08293342295280104
289	0.8817772303390954	0.0304136199500531
290	0.050844002642780356	0.9649582176456905
291	0.0020878880114098618	0.8584312720743729
292	0.061083781081985804	0.8434093362615892
293	0.16867927261560542	0.9786784520983706
294	0.1149367019681321	0.9400137052696872
295	0.029255102762416864	0.9398094824245885
296	0.06985848857213021	0.9357853439472408
297	0.9407650876381591	0.09949596843869007
298	0.1634895755003427	0.970787397254182
299	0.08277402190630553	0.9745271874641136
300	0.025694104586163072	0.9070540620721237
301	0.08137257870138387	0.9672175112222132
302	0.07602763791607901	0.935565328111803
303	0.09508656763575493	0.9656971854547948
304	0.0014133954614579916	0.12237280699664665
305	0.02373089599198975	0.7324587624749036
306	0.011903543161303261	0.9216318321274645
307	0.3304079714711728	0.9760637977357463
308	0.025558319647910364	0.9354454689882805
309	0.027091798930245947	0.9676547989414988
310	0.8929331777015871	0.02893192440144708
311	0.05894693237489574	0.8371801681968061
312	0.16599947159634715	0.9197177840894899
313	0.0571897835249674	0.5280311751703705
314	0.0028566773998214847	0.952258046987949
315	0.0028279185016224337	0.9260098588381335
316	0.1354749583596244	0.9656312776404447
317	0.22497714533825208	0.9769906270632301
318	0.030272886837566283	0.8562691716526067
319	0.2890982382243223	0.9246070127444268
320	0.976877193275373	0.1469317824389821
321	0.9690334973309698	0.5377753509252762
322	0.3830095009826117	0.9621180210571693
323	0.06260852981569377	0.9489024062891397
324	0.9327007095693541	0.0646907593876044
325	0.2562548487898929	0.9660845585442535
326	0.3163913570818948	0.9493750412613262
327	0.23697980306306182	0.9716827206042361
328	0.12505404777389542	0.9725445424757354
329	0.2380203371098454	0.9512978344677928
330	0.8969539476208818	0.056771205124184335
331	0.2549655502193177	0.9629671180058276
